case_id,datetime,language,question,approved_answer,category,source_type,source_id,status,notes
call_center_222,2026-06-19 23:05:33,ru,"Ассалому алайкум Ассалому алайкум, фактура жунатишда р/с очилмаган деяпти. Р/с очилди энди канака килиб жунатсам булади фактурани Йук булса узим киритсам буладими? Тушунарли, рахмат",Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 222 Operator tez orada ulanadi. assalomu aleykum redaktirovat qlib tekshirib koring hisob raqam qoyilganmi yoqmi da ruchnoy oziz kiritib jonatib koring murojatingiz uchun raxmar xizmat sifatini baholab qoying,call_center,call_center,call_center_222,approved,Imported from call center API
call_center_220,2026-06-19 23:05:33,ru,ИНН Фактура уз да куринмади ТТН Faktura Support (fakturauzsupportbot) Menga boshqa savollariz yo'qmi? йук. рахмат сизга,Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 220 Operator tez orada ulanadi. qanday hujjat turi Menga boshqa savollariz yo'qmi?,call_center,call_center,call_center_220,approved,Imported from call center API
call_center_218,2026-06-19 23:05:33,ru,assalomu aleykum fakturamiz klyuch oqimayopti tekshiribberila bowqa komputerdan kalit oqimayopti,Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 218 Operator tez orada ulanadi.,call_center,call_center,call_center_218,approved,Imported from call center API
call_center_216,2026-06-19 23:05:33,ru,Реестр юклаган пайтда реестрнинг суммаси тугри чикмаяпти Реестр юклаган пайтда реестрнинг суммаси тугри чикмаяпти,Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 216 Operator tez orada ulanadi. . Ruchnoy kiritib ko'ring,call_center,call_center,call_center_216,approved,Imported from call center API
call_center_214,2026-06-19 23:05:33,ru,"Ассалому алейкум Feruza Ассалому алейкум 1. Faktura.uz ID: Rouming ID: 2. Faktura.uz ID: Rouming ID: 3. Faktura.uz ID: Rouming ID: 4. Faktura.uz ID: Rouming ID: 5. Faktura.uz ID: Rouming ID: 6. Faktura.uz ID: Rouming ID: шуларни куринадиган килиб берила илтимос, 1 С гатортиш учун Feruza Ассалому алейкум 1. Faktura.uz ID: Rouming ID: 2. Faktura.uz ID: Rouming ID: 3. Faktura.uz ID: Rouming ID: 4. Faktura.uz ID: Rouming ID: 5. Faktura.uz ID: Rouming ID: 6. Faktura.uz ID: Rouming ID: шуларни куринадиган килиб берила илтимос, 1 С гатортиш учун хуп рахмат хозир текшириб кураман текшириб кури олдин 2 чиси чикмади хозир яна текшириб кури 10 минутда этаман Рахмат",Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 214 Operator tez orada ulanadi. Текшириб коринг Фактура узга дакументлариз тушди Бошка саволариз йокми Аха хоп Хамма дакументлариз тушибтими 2 чиси удалон боп турипти Сухбатни йакунлиман,call_center,call_center,call_center_214,approved,Imported from call center API
call_center_213,2026-06-19 23:05:33,ru,ID: Фактура куринмаяпти Рахмат ID: Фактура куринмаяпти ID: Шуни хам куриб беринг Yoq Rahmat,Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 213 Operator tez orada ulanadi. atkaz qilinibti Mnaga boshqa savollariz yo'qmi Tekshirib ko'ring MEnga boshqa savollariz yo'qmi,call_center,call_center,call_center_213,approved,Imported from call center API
call_center_212,2026-06-19 23:05:33,ru,ID: ID: Ошибка в системе ID:,Текшириб коринг Дакументлариз Фактура узга тушди Агар бошка саволариз бомаса сухбати йакунлиман,call_center,call_center,call_center_212,approved,Imported from call center API
call_center_208,2026-06-19 23:05:33,ru,id inn faktura uzda korinmayapti korib berila,Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 208 Operator tez orada ulanadi. Текшириб коринг,call_center,call_center,call_center_208,approved,Imported from call center API
call_center_205,2026-06-19 23:05:33,ru,Кориб берила илтимос Zack (helpmezack) Шунака хатолик чикябти тогри килябманми ? Оператор,"Мы заметили, что вы не завершили создание заявки в службе поддержки Faktura.uz. Надеемся, что ваш вопрос был успешно решен. Если проблема все еще актуальна, просим вас ознакомиться с инструкцией по работе с ботом и повторно создать обращение. Благодарим за использование наших сервисов и желаем вам успешной работы!",call_center,call_center,call_center_205,approved,Imported from call center API
call_center_203,2026-06-19 23:05:33,ru,ассалом . шунака муаммо тизимга киришда электрон ключни курмаяпти 750 676 513 булдими,"Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. . Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 203 Operator tez orada ulanadi. Anydeks Беролисизми Кабул кворсез",call_center,call_center,call_center_203,approved,Imported from call center API
call_center_200,2026-06-19 23:05:33,ru,"Tabis Ассалауму алейкум, биламан хозир бироздан уриниб куринг дейсизлар, бироздан кейин деган качонгача давом этишини билгим келиб тур, хар бир хужжатга кириб редактировать килиб кейин жунатиб утирмиз биттилаб, нима азоб бу шунча пул туласак Уалейкум ассалам бу муаммо соликдан булса клиентларни уйлаб соликка айтишингиз керак пулни куридан кури азоб бериб олиб утирганча курдим бизда муаммо йук дейишди Тугриси бошка оператордарда Сизлардагидек муаммо йук Тушинмадим бошкатдан установить килайми бу кайси версияси, янгими эскими йук хали 1486340620 шу нарса кийин булиб турибди хар бир хужжатни редактировать килиб бошкатдан битталаб жунатиб утириш, редактировать килса кетади Faktura Support (fakturauzsupportbot) Бунака хатола кам дан кам учриди мен создать килган реестрдан 70-75% шунака муаммо булади, шунинг учун тугирланглар деяпман, камдан кам учраса мен бунака ёзиб утирмайман харакат киладиган эмас, бартараф киладиган вакт келди уже менимча",Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 200 Operator tez orada ulanadi. Бу муамо Солик томонидан Соликни Колл сентирига телефон килип коринг Е имзо изи Обновит килиб коринг Да йенги версийасини иложи боса йенгилаворин агар сизда ески версийаси боса Йенгисини Отказдисми или хали отказмадизми Дакументни Редактироват килиб бита жонатиб коринг Бунака хатола кам дан кам учриди Харакат кламиза бу муамони бартараф етишга Тез орада бартараф етамиза,call_center,call_center,call_center_200,approved,Imported from call center API
call_center_198,2026-06-19 23:05:33,ru,ассалому алейкум .. шу муаммони ечими канака экан ? ǝɹɐʍʇɟoS ассалому алейкум .. шу муаммони ечими канака экан ? 1874949717 Any desk Ulanayotganda yozvorsez bosvoraman Rahmat Hop Rahmat aka,с 9:00 до 18:00. Просим вас обратиться по номеру +998998261406 . . : . Murojatingiz uchun raxmat rahmat! So'rov raqamingiz: 198 Operator tez orada ulanadi. Anydesk беролисизми Уланвоман Сог болинг саломат болинг,call_center,call_center,call_center_198,approved,Imported from call center API
